European_Hunter_Gatherer:SRB_Iron_Gates_HG:I5407,0.130897,0.120848,0.191577,0.182819,0.139103,0.050758,0.020211,0.032768,0.066061,-0.008201,-0.012342,-0.015736,0.022894,0.001789,0.04058,0.052373,0.003129,-0.001267,-0.008799,0.051275,0.07387,0.005441,-0.032784,-0.127006,0.013651
European_Hunter_Gatherer:SRB_Iron_Gates_HG:I5409,0.129758,0.126941,0.172344,0.1657,0.129563,0.055778,0.019271,0.037845,0.061357,-0.002005,-0.005846,-0.014537,0.02557,-0.001376,0.031216,0.037655,-0.001825,0.011275,-0.004651,0.044897,0.071499,0.01051,-0.034509,-0.12568,0.012693
European_Hunter_Gatherer:SRB_Iron_Gates_HG:I5771,0.133173,0.126941,0.175738,0.171191,0.136025,0.044901,0.016921,0.037152,0.066675,-0.009294,-0.010068,-0.024278,0.017988,-0.002615,0.031487,0.054362,0.013821,0.013429,-0.00817,0.048273,0.077488,0.015333,-0.040672,-0.117245,0.010897
European_Hunter_Gatherer:SRB_Iron_Gates_HG:I5772,0.124067,0.118817,0.173098,0.174421,0.12587,0.056894,0.011986,0.031614,0.049086,-0.005832,-0.001949,-0.01169,0.016501,-0.008257,0.031623,0.030628,-0.006389,0.010135,-0.016969,0.044521,0.06214,0.017311,-0.034879,-0.111944,0.008742
Scandinavian_Hunter_Gatherer:NOR_N_HG:Steigen,0.129758,0.075149,0.156882,0.189602,0.053548,0.066655,-0.00047,0.006,0.022702,-0.054489,0.007632,-0.018583,0.031962,-0.024222,0.026058,0.044152,0.002217,0.00114,-0.002011,0.03039,0.024956,0.010016,-0.008997,-0.060852,0.005508
Scandinavian_Hunter_Gatherer:NOR_North_LN_HG:VK531,0.126344,0.06804,0.157259,0.194124,0.035083,0.057451,-0.00235,-0.001846,0.003681,-0.070161,0.006983,-0.017834,0.032705,-0.03069,0.026601,0.031954,0.002347,-0.002787,-0.008045,0.027513,0.014849,0.013478,-0.003081,-0.053622,0.001197
Anatolian_Neolithic_Farmer:TUR_Marmara_Barcin_N:I0707,0.122929,0.184826,0.001886,-0.110144,0.054779,-0.048527,0.00141,-0.011769,0.036201,0.08474,0.011205,0.016335,-0.021704,0.002615,-0.038409,-0.014187,0.022817,0.00114,0.012947,-0.002751,-0.011979,0.009645,-0.008627,0.001566,-0.001676
Anatolian_Neolithic_Farmer:TUR_Marmara_Barcin_N:I0708,0.119514,0.173656,-0.003017,-0.101745,0.042469,-0.046854,-0.00094,-0.012692,0.021066,0.074717,0.009419,0.009142,-0.017691,0.000963,-0.041938,-0.007955,0.024121,0.000633,0.015209,-0.013882,-0.022336,0.008903,-0.012448,-0.012652,-0.007305
Anatolian_Neolithic_Farmer:TUR_Marmara_Barcin_N:I0709,0.119514,0.19092,0.008674,-0.108206,0.050163,-0.044065,-0.00282,-0.003923,0.038655,0.088202,0.006983,0.012289,-0.023488,0.001789,-0.042345,-0.023999,0.002347,-0.003674,0.011941,-0.019759,-0.006239,0.012242,-0.000616,-0.00723,-0.002994
Anatolian_Neolithic_Farmer:TUR_Marmara_Barcin_N:I0736,0.119514,0.183811,0.006788,-0.091732,0.049855,-0.049921,-0.0047,-0.006,0.04295,0.077815,0.012829,0.013338,-0.020961,-0.011423,-0.04058,0.005701,0.033248,-0.007475,0.007793,-0.007003,-0.016097,0.006306,-0.005916,-0.000964,-0.007544
Anatolian_Neolithic_Farmer:TUR_Marmara_Barcin_N:I0744,0.119514,0.186857,0.009428,-0.107883,0.058472,-0.052989,-0.00987,-0.01223,0.03027,0.082371,0.010393,0.01139,-0.031813,0.003441,-0.048045,-0.011668,0.022426,0.000633,0.005279,-0.007253,-0.012852,-0.000124,-0.004683,0.002289,0.001796
